date,temp_max,temp_min,rainfall,windspeed,temp_max_lag1,temp_max_lag2,temp_max_lag3,temp_min_lag1,temp_rolling_7d,temp_range_lag1,rainfall_lag1,month,day_of_year
2023-03-30,30.8,17.5,5.7,20.1,30.8,28.1,26.8,16.6,27.842857142857145,14.2,0.2,3,89
2023-03-31,24.1,17.0,9.4,17.4,30.8,30.8,28.1,17.5,28.24285714285714,13.3,5.7,3,90
2023-04-01,25.7,15.1,0.9,12.6,24.1,30.8,30.8,17.0,27.757142857142856,7.100000000000001,9.4,4,91
2023-04-02,28.3,15.9,0.0,16.8,25.7,24.1,30.8,15.1,27.685714285714287,10.6,0.9,4,92
2023-04-03,31.2,16.4,0.0,14.8,28.3,25.7,24.1,15.9,27.8,12.4,0.0,4,93
2023-04-04,28.0,17.2,0.2,15.6,31.2,28.3,25.7,16.4,28.428571428571434,14.8,0.0,4,94
2023-04-05,30.2,16.2,0.0,15.3,28.0,31.2,28.3,17.2,28.414285714285715,10.8,0.2,4,95
2023-04-06,31.3,16.6,0.0,16.5,30.2,28.0,31.2,16.2,28.32857142857143,14.0,0.0,4,96
2023-04-07,31.2,17.4,0.0,15.9,31.3,30.2,28.0,16.6,28.400000000000002,14.7,0.0,4,97
2023-04-08,31.8,17.1,0.0,16.2,31.2,31.3,30.2,17.4,29.414285714285715,13.8,0.0,4,98
2023-04-09,33.1,18.0,0.0,16.6,31.8,31.2,31.3,17.1,30.285714285714285,14.7,0.0,4,99
2023-04-10,33.2,19.7,0.0,15.5,33.1,31.8,31.2,18.0,30.97142857142857,15.100000000000001,0.0,4,100
2023-04-11,35.9,19.4,0.0,25.1,33.2,33.1,31.8,19.7,31.25714285714286,13.500000000000004,0.0,4,101
2023-04-12,36.3,23.0,0.0,24.6,35.9,33.2,33.1,19.4,32.385714285714286,16.5,0.0,4,102
2023-04-13,37.2,22.1,0.0,19.6,36.3,35.9,33.2,23.0,33.25714285714286,13.299999999999997,0.0,4,103
2023-04-14,37.3,21.8,0.0,17.2,37.2,36.3,35.9,22.1,34.1,15.100000000000001,0.0,4,104
2023-04-15,39.1,22.0,0.0,14.5,37.3,37.2,36.3,21.8,34.971428571428575,15.499999999999996,0.0,4,105
2023-04-16,39.2,22.7,0.0,18.3,39.1,37.3,37.2,22.0,36.01428571428571,17.1,0.0,4,106
2023-04-17,39.0,24.4,0.0,15.3,39.2,39.1,37.3,22.7,36.885714285714286,16.500000000000004,0.0,4,107
2023-04-18,39.1,25.5,0.0,23.5,39.0,39.2,39.1,24.4,37.714285714285715,14.600000000000001,0.0,4,108
2023-04-19,37.2,25.1,0.0,23.1,39.1,39.0,39.2,25.5,38.17142857142857,13.600000000000001,0.0,4,109
2023-04-20,34.7,23.3,0.0,15.5,37.2,39.1,39.0,25.1,38.300000000000004,12.100000000000001,0.0,4,110
2023-04-21,35.2,22.4,0.0,15.3,34.7,37.2,39.1,23.3,37.94285714285714,11.400000000000002,0.0,4,111
2023-04-22,35.1,20.8,0.0,17.2,35.2,34.7,37.2,22.4,37.642857142857146,12.800000000000004,0.0,4,112
2023-04-23,33.8,20.9,0.0,19.5,35.1,35.2,34.7,20.8,37.07142857142857,14.3,0.0,4,113
2023-04-24,31.9,20.0,0.0,17.7,33.8,35.1,35.2,20.9,36.300000000000004,12.899999999999999,0.0,4,114
2023-04-25,33.2,20.5,0.0,16.8,31.9,33.8,35.1,20.0,35.28571428571429,11.899999999999999,0.0,4,115
2023-04-26,35.5,22.1,0.0,11.9,33.2,31.9,33.8,20.5,34.44285714285714,12.700000000000003,0.0,4,116
2023-04-27,35.8,23.6,0.0,18.2,35.5,33.2,31.9,22.1,34.2,13.399999999999999,0.0,4,117
2023-04-28,33.5,22.4,0.0,9.6,35.8,35.5,33.2,23.6,34.357142857142854,12.199999999999996,0.0,4,118
2023-04-29,33.3,21.8,0.6,18.9,33.5,35.8,35.5,22.4,34.114285714285714,11.100000000000001,0.0,4,119
2023-04-30,30.4,21.1,1.4,20.2,33.3,33.5,35.8,21.8,33.857142857142854,11.499999999999996,0.6,4,120
2023-05-01,27.8,19.8,5.4,12.8,30.4,33.3,33.5,21.1,33.371428571428574,9.299999999999997,1.4,5,121
2023-05-02,28.0,19.3,5.4,18.4,27.8,30.4,33.3,19.8,32.785714285714285,8.0,5.4,5,122
2023-05-03,28.2,19.9,6.8,14.8,28.0,27.8,30.4,19.3,32.042857142857144,8.7,5.4,5,123
2023-05-04,29.6,18.7,0.0,7.8,28.2,28.0,27.8,19.9,31.0,8.3,6.8,5,124
2023-05-05,30.8,20.6,5.4,13.5,29.6,28.2,28.0,18.7,30.11428571428571,10.900000000000002,0.0,5,125
2023-05-06,35.3,20.7,0.0,21.7,30.8,29.6,28.2,20.6,29.728571428571428,10.2,5.4,5,126
2023-05-07,36.0,22.0,0.0,17.4,35.3,30.8,29.6,20.7,30.014285714285716,14.599999999999998,0.0,5,127
2023-05-08,36.6,21.9,0.0,22.2,36.0,35.3,30.8,22.0,30.814285714285713,14.0,0.0,5,128
2023-05-09,37.1,21.4,0.0,21.1,36.6,36.0,35.3,21.9,32.07142857142857,14.700000000000003,0.0,5,129
2023-05-10,36.5,21.9,0.0,22.9,37.1,36.6,36.0,21.4,33.371428571428574,15.700000000000003,0.0,5,130
2023-05-11,38.9,22.0,0.0,16.1,36.5,37.1,36.6,21.9,34.55714285714286,14.600000000000001,0.0,5,131
2023-05-12,41.7,23.0,0.0,16.0,38.9,36.5,37.1,22.0,35.885714285714286,16.9,0.0,5,132
2023-05-13,41.5,25.0,0.0,13.7,41.7,38.9,36.5,23.0,37.44285714285714,18.700000000000003,0.0,5,133
2023-05-14,40.5,26.5,0.0,25.0,41.5,41.7,38.9,25.0,38.32857142857143,16.5,0.0,5,134
2023-05-15,40.5,25.1,0.0,14.3,40.5,41.5,41.7,26.5,38.971428571428575,14.0,0.0,5,135
2023-05-16,38.5,26.8,0.0,26.2,40.5,40.5,41.5,25.1,39.528571428571425,15.399999999999999,0.0,5,136
2023-05-17,40.9,26.0,0.0,20.6,38.5,40.5,40.5,26.8,39.728571428571435,11.7,0.0,5,137
2023-05-18,38.0,23.9,0.0,21.6,40.9,38.5,40.5,26.0,40.357142857142854,14.899999999999999,0.0,5,138
2023-05-19,37.8,25.9,0.0,21.6,38.0,40.9,38.5,23.9,40.228571428571435,14.100000000000001,0.0,5,139
2023-05-20,40.0,24.8,0.0,24.1,37.8,38.0,40.9,25.9,39.67142857142857,11.899999999999999,0.0,5,140
2023-05-21,42.4,25.4,0.0,23.0,40.0,37.8,38.0,24.8,39.457142857142856,15.2,0.0,5,141
2023-05-22,42.1,29.8,0.0,28.0,42.4,40.0,37.8,25.4,39.728571428571435,17.0,0.0,5,142
2023-05-23,43.6,30.0,1.0,28.0,42.1,42.4,40.0,29.8,39.957142857142856,12.3,0.0,5,143
2023-05-24,37.7,26.2,0.2,18.5,43.6,42.1,42.4,30.0,40.68571428571429,13.600000000000001,1.0,5,144
2023-05-25,33.8,23.4,0.2,19.5,37.7,43.6,42.1,26.2,40.228571428571435,11.500000000000004,0.2,5,145
2023-05-26,34.5,22.6,0.0,9.4,33.8,37.7,43.6,23.4,39.628571428571426,10.399999999999999,0.2,5,146
2023-05-27,33.8,21.0,19.2,36.1,34.5,33.8,37.7,22.6,39.15714285714285,11.899999999999999,0.0,5,147
2023-05-28,33.8,24.0,0.3,18.1,33.8,34.5,33.8,21.0,38.271428571428565,12.799999999999997,19.2,5,148
2023-05-29,34.0,22.5,1.2,20.0,33.8,33.8,34.5,24.0,37.042857142857144,9.799999999999997,0.3,5,149
2023-05-30,34.1,22.7,0.1,17.4,34.0,33.8,33.8,22.5,35.885714285714286,11.5,1.2,5,150
2023-05-31,30.9,21.6,2.9,24.8,34.1,34.0,33.8,22.7,34.528571428571425,11.400000000000002,0.1,5,151
2023-06-01,33.6,19.9,0.4,16.4,30.9,34.1,34.0,21.6,33.55714285714286,9.299999999999997,2.9,6,152
2023-06-02,33.0,22.0,1.3,17.8,33.6,30.9,34.1,19.9,33.528571428571425,13.700000000000003,0.4,6,153
2023-06-03,34.8,22.7,0.0,11.7,33.0,33.6,30.9,22.0,33.31428571428571,11.0,1.3,6,154
2023-06-04,36.2,23.9,1.6,13.5,34.8,33.0,33.6,22.7,33.457142857142856,12.099999999999998,0.0,6,155
2023-06-05,37.1,25.1,0.1,26.8,36.2,34.8,33.0,23.9,33.8,12.300000000000004,1.6,6,156
2023-06-06,38.8,24.1,0.0,19.0,37.1,36.2,34.8,25.1,34.24285714285714,12.0,0.1,6,157
2023-06-07,38.4,25.0,0.0,20.5,38.8,37.1,36.2,24.1,34.91428571428572,14.699999999999996,0.0,6,158
2023-06-08,39.2,25.1,0.0,21.6,38.4,38.8,37.1,25.0,35.98571428571428,13.399999999999999,0.0,6,159
2023-06-09,40.8,26.0,0.0,21.9,39.2,38.4,38.8,25.1,36.785714285714285,14.100000000000001,0.0,6,160
2023-06-10,40.3,26.5,0.0,21.4,40.8,39.2,38.4,26.0,37.9,14.799999999999997,0.0,6,161
2023-06-11,39.2,28.1,0.0,21.9,40.3,40.8,39.2,26.5,38.685714285714276,13.799999999999997,0.0,6,162
2023-06-12,41.0,29.0,0.0,26.9,39.2,40.3,40.8,28.1,39.114285714285714,11.100000000000001,0.0,6,163
2023-06-13,41.8,30.2,0.0,30.6,41.0,39.2,40.3,29.0,39.67142857142857,12.0,0.0,6,164
2023-06-14,40.5,30.6,0.0,30.0,41.8,41.0,39.2,30.2,40.1,11.599999999999998,0.0,6,165
2023-06-15,37.3,30.3,0.4,30.8,40.5,41.8,41.0,30.6,40.4,9.899999999999999,0.0,6,166
2023-06-16,38.7,27.4,1.2,28.1,37.3,40.5,41.8,30.3,40.128571428571426,6.9999999999999964,0.4,6,167
2023-06-17,39.3,26.3,0.3,15.2,38.7,37.3,40.5,27.4,39.82857142857142,11.300000000000004,1.2,6,168
2023-06-18,38.7,28.4,4.0,17.7,39.3,38.7,37.3,26.3,39.68571428571429,12.999999999999996,0.3,6,169
2023-06-19,32.3,27.4,6.6,12.9,38.7,39.3,38.7,28.4,39.614285714285714,10.300000000000004,4.0,6,170
2023-06-20,36.5,26.1,16.6,20.6,32.3,38.7,39.3,27.4,38.371428571428574,4.899999999999999,6.6,6,171
2023-06-21,35.6,25.6,20.3,18.0,36.5,32.3,38.7,26.1,37.614285714285714,10.399999999999999,16.6,6,172
2023-06-22,36.0,27.1,2.7,17.2,35.6,36.5,32.3,25.6,36.91428571428571,10.0,20.3,6,173
2023-06-23,35.3,26.1,6.1,18.4,36.0,35.6,36.5,27.1,36.72857142857142,8.899999999999999,2.7,6,174
2023-06-24,34.5,27.6,10.7,17.7,35.3,36.0,35.6,26.1,36.24285714285714,9.199999999999996,6.1,6,175
2023-06-25,32.3,25.8,13.6,15.2,34.5,35.3,36.0,27.6,35.55714285714286,6.899999999999999,10.7,6,176
2023-06-26,32.8,25.0,5.8,7.6,32.3,34.5,35.3,25.8,34.642857142857146,6.4999999999999964,13.6,6,177
2023-06-27,33.5,25.2,8.1,17.7,32.8,32.3,34.5,25.0,34.71428571428571,7.799999999999997,5.8,6,178
2023-06-28,34.0,26.0,12.2,13.5,33.5,32.8,32.3,25.2,34.285714285714285,8.3,8.1,6,179
2023-06-29,32.4,25.8,11.7,16.9,34.0,33.5,32.8,26.0,34.05714285714286,8.0,12.2,6,180
2023-06-30,33.8,25.2,12.7,13.4,32.4,34.0,33.5,25.8,33.54285714285714,6.599999999999998,11.7,6,181
2023-07-01,33.7,24.6,1.9,23.2,33.8,32.4,34.0,25.2,33.32857142857143,8.599999999999998,12.7,7,182
2023-07-02,35.3,25.9,0.9,10.5,33.7,33.8,32.4,24.6,33.214285714285715,9.100000000000001,1.9,7,183
2023-07-03,36.5,27.0,4.5,20.7,35.3,33.7,33.8,25.9,33.642857142857146,9.399999999999999,0.9,7,184
2023-07-04,36.7,26.1,2.5,16.6,36.5,35.3,33.7,27.0,34.17142857142857,9.5,4.5,7,185
2023-07-05,33.5,24.4,13.0,16.3,36.7,36.5,35.3,26.1,34.628571428571426,10.600000000000001,2.5,7,186
2023-07-06,33.0,25.2,4.8,14.7,33.5,36.7,36.5,24.4,34.55714285714286,9.100000000000001,13.0,7,187
2023-07-07,33.2,24.9,10.0,15.8,33.0,33.5,36.7,25.2,34.642857142857146,7.800000000000001,4.8,7,188
2023-07-08,29.6,26.0,34.4,21.9,33.2,33.0,33.5,24.9,34.55714285714286,8.300000000000004,10.0,7,189
2023-07-09,30.8,25.1,29.7,16.5,29.6,33.2,33.0,26.0,33.971428571428575,3.6000000000000014,34.4,7,190
2023-07-10,31.0,25.8,34.1,13.0,30.8,29.6,33.2,25.1,33.32857142857143,5.699999999999999,29.7,7,191
2023-07-11,33.2,25.1,2.9,11.6,31.0,30.8,29.6,25.8,32.542857142857144,5.199999999999999,34.1,7,192
2023-07-12,33.5,25.6,9.6,15.0,33.2,31.0,30.8,25.1,32.042857142857144,8.100000000000001,2.9,7,193
2023-07-13,33.2,26.0,5.2,14.7,33.5,33.2,31.0,25.6,32.042857142857144,7.899999999999999,9.6,7,194
2023-07-14,33.8,25.6,21.1,14.4,33.2,33.5,33.2,26.0,32.07142857142857,7.200000000000003,5.2,7,195
2023-07-15,33.2,26.0,17.7,20.7,33.8,33.2,33.5,25.6,32.15714285714286,8.199999999999996,21.1,7,196
2023-07-16,32.9,25.1,21.9,12.9,33.2,33.8,33.2,26.0,32.67142857142857,7.200000000000003,17.7,7,197
2023-07-17,33.3,26.2,11.8,10.1,32.9,33.2,33.8,25.1,32.971428571428575,7.799999999999997,21.9,7,198
2023-07-18,31.7,25.4,13.4,15.5,33.3,32.9,33.2,26.2,33.300000000000004,7.099999999999998,11.8,7,199
2023-07-19,33.0,26.2,9.3,13.0,31.7,33.3,32.9,25.4,33.08571428571428,6.300000000000001,13.4,7,200
2023-07-20,35.2,26.9,23.7,16.8,33.0,31.7,33.3,26.2,33.01428571428571,6.800000000000001,9.3,7,201
2023-07-21,35.5,26.5,4.2,15.5,35.2,33.0,31.7,26.9,33.3,8.300000000000004,23.7,7,202
2023-07-22,34.3,27.2,6.0,19.9,35.5,35.2,33.0,26.5,33.542857142857144,9.0,4.2,7,203
2023-07-23,34.2,28.2,0.6,21.9,34.3,35.5,35.2,27.2,33.7,7.099999999999998,6.0,7,204
2023-07-24,34.0,27.4,7.8,15.5,34.2,34.3,35.5,28.2,33.885714285714286,6.0000000000000036,0.6,7,205
2023-07-25,34.1,25.5,11.8,14.9,34.0,34.2,34.3,27.4,33.98571428571428,6.600000000000001,7.8,7,206
2023-07-26,29.6,25.5,18.3,14.3,34.1,34.0,34.2,25.5,34.32857142857143,8.600000000000001,11.8,7,207
2023-07-27,31.7,26.3,11.0,8.9,29.6,34.1,34.0,25.5,33.84285714285714,4.100000000000001,18.3,7,208
2023-07-28,32.8,26.3,27.0,10.2,31.7,29.6,34.1,26.3,33.34285714285714,5.399999999999999,11.0,7,209
2023-07-29,31.4,24.6,11.2,13.5,32.8,31.7,29.6,26.3,32.957142857142856,6.4999999999999964,27.0,7,210
2023-07-30,33.1,25.0,2.3,14.0,31.4,32.8,31.7,24.6,32.542857142857144,6.799999999999997,11.2,7,211
2023-07-31,33.6,25.1,0.8,18.6,33.1,31.4,32.8,25.0,32.385714285714286,8.100000000000001,2.3,7,212
2023-08-01,34.6,26.9,0.2,18.7,33.6,33.1,31.4,25.1,32.32857142857143,8.5,0.8,8,213
2023-08-02,35.0,27.2,1.4,17.8,34.6,33.6,33.1,26.9,32.4,7.700000000000003,0.2,8,214
2023-08-03,34.0,26.5,9.6,18.0,35.0,34.6,33.6,27.2,33.17142857142857,7.800000000000001,1.4,8,215
2023-08-04,31.7,26.0,11.5,9.4,34.0,35.0,34.6,26.5,33.5,7.5,9.6,8,216
2023-08-05,33.7,26.3,4.8,12.9,31.7,34.0,35.0,26.0,33.34285714285714,5.699999999999999,11.5,8,217
2023-08-06,34.8,26.0,1.9,19.8,33.7,31.7,34.0,26.3,33.67142857142857,7.400000000000002,4.8,8,218
2023-08-07,34.2,27.1,0.1,22.0,34.8,33.7,31.7,26.0,33.91428571428572,8.799999999999997,1.9,8,219
2023-08-08,34.3,26.9,0.0,24.5,34.2,34.8,33.7,27.1,34.0,7.100000000000001,0.1,8,220
2023-08-09,34.5,27.4,0.0,20.2,34.3,34.2,34.8,26.9,33.957142857142856,7.399999999999999,0.0,8,221
2023-08-10,34.0,27.2,1.7,17.5,34.5,34.3,34.2,27.4,33.885714285714286,7.100000000000001,0.0,8,222
2023-08-11,34.5,27.2,1.6,15.7,34.0,34.5,34.3,27.2,33.885714285714286,6.800000000000001,1.7,8,223
2023-08-12,35.3,28.1,0.0,20.7,34.5,34.0,34.5,27.2,34.285714285714285,7.300000000000001,1.6,8,224
2023-08-13,35.5,27.6,0.7,18.8,35.3,34.5,34.0,28.1,34.51428571428572,7.199999999999996,0.0,8,225
2023-08-14,33.5,26.8,0.0,13.2,35.5,35.3,34.5,27.6,34.614285714285714,7.899999999999999,0.7,8,226
2023-08-15,34.7,25.8,0.1,9.7,33.5,35.5,35.3,26.8,34.51428571428572,6.699999999999999,0.0,8,227
2023-08-16,36.0,25.6,0.1,16.8,34.7,33.5,35.5,25.8,34.57142857142857,8.900000000000002,0.1,8,228
2023-08-17,36.0,27.8,0.0,20.3,36.0,34.7,33.5,25.6,34.785714285714285,10.399999999999999,0.1,8,229
2023-08-18,36.1,28.3,0.1,15.1,36.0,36.0,34.7,27.8,35.07142857142857,8.2,0.0,8,230
2023-08-19,34.1,26.1,7.4,19.1,36.1,36.0,36.0,28.3,35.3,7.800000000000001,0.1,8,231
2023-08-20,35.8,27.8,0.1,18.0,34.1,36.1,36.0,26.1,35.12857142857143,8.0,7.4,8,232
2023-08-21,36.2,28.0,0.8,14.7,35.8,34.1,36.1,27.8,35.17142857142857,7.9999999999999964,0.1,8,233
2023-08-22,35.3,27.4,12.6,18.0,36.2,35.8,34.1,28.0,35.55714285714286,8.200000000000003,0.8,8,234
2023-08-23,29.9,25.6,15.5,20.9,35.3,36.2,35.8,27.4,35.642857142857146,7.899999999999999,12.6,8,235
2023-08-24,33.2,24.8,0.0,17.0,29.9,35.3,36.2,25.6,34.77142857142857,4.299999999999997,15.5,8,236
2023-08-25,33.9,25.6,0.0,16.7,33.2,29.9,35.3,24.8,34.371428571428574,8.400000000000002,0.0,8,237
2023-08-26,34.3,27.3,0.0,18.9,33.9,33.2,29.9,25.6,34.05714285714286,8.299999999999997,0.0,8,238
2023-08-27,34.8,27.0,0.1,23.2,34.3,33.9,33.2,27.3,34.08571428571429,6.9999999999999964,0.0,8,239
2023-08-28,34.8,26.2,2.2,22.5,34.8,34.3,33.9,27.0,33.94285714285714,7.799999999999997,0.1,8,240
2023-08-29,35.0,25.8,0.0,19.3,34.8,34.8,34.3,26.2,33.74285714285714,8.599999999999998,2.2,8,241
2023-08-30,36.3,26.6,0.0,15.5,35.0,34.8,34.8,25.8,33.699999999999996,9.2,0.0,8,242
2023-08-31,36.4,25.6,0.0,14.4,36.3,35.0,34.8,26.6,34.614285714285714,9.699999999999996,0.0,8,243
2023-09-01,37.3,26.6,0.0,19.3,36.4,36.3,35.0,25.6,35.07142857142857,10.799999999999997,0.0,9,244
2023-09-02,37.2,27.2,0.0,23.4,37.3,36.4,36.3,26.6,35.55714285714286,10.699999999999996,0.0,9,245
2023-09-03,36.7,26.3,0.0,22.0,37.2,37.3,36.4,27.2,35.97142857142857,10.000000000000004,0.0,9,246
2023-09-04,37.3,25.6,0.0,18.6,36.7,37.2,37.3,26.3,36.24285714285714,10.400000000000002,0.0,9,247
2023-09-05,36.2,26.5,6.1,12.5,37.3,36.7,37.2,25.6,36.6,11.699999999999996,0.0,9,248
2023-09-06,36.2,24.3,1.7,21.4,36.2,37.3,36.7,26.5,36.771428571428565,9.700000000000003,6.1,9,249
2023-09-07,38.3,27.0,0.0,9.6,36.2,36.2,37.3,24.3,36.75714285714286,11.900000000000002,1.7,9,250
2023-09-08,36.5,25.5,1.3,20.3,38.3,36.2,36.2,27.0,37.028571428571425,11.299999999999997,0.0,9,251
2023-09-09,32.3,25.4,2.5,25.4,36.5,38.3,36.2,25.5,36.91428571428572,11.0,1.3,9,252
2023-09-10,30.0,24.1,35.3,17.6,32.3,36.5,38.3,25.4,36.214285714285715,6.899999999999999,2.5,9,253
2023-09-11,32.1,23.9,1.0,19.8,30.0,32.3,36.5,24.1,35.25714285714286,5.899999999999999,35.3,9,254
2023-09-12,33.3,24.4,0.0,9.6,32.1,30.0,32.3,23.9,34.51428571428571,8.200000000000003,1.0,9,255
2023-09-13,33.7,26.4,7.4,16.3,33.3,32.1,30.0,24.4,34.1,8.899999999999999,0.0,9,256
2023-09-14,34.1,26.6,5.5,15.3,33.7,33.3,32.1,26.4,33.74285714285714,7.300000000000004,7.4,9,257
2023-09-15,32.0,25.5,5.7,14.6,34.1,33.7,33.3,26.6,33.142857142857146,7.5,5.5,9,258
2023-09-16,31.5,26.4,7.8,23.9,32.0,34.1,33.7,25.5,32.5,6.5,5.7,9,259
2023-09-17,31.6,25.1,6.5,22.5,31.5,32.0,34.1,26.4,32.385714285714286,5.100000000000001,7.8,9,260
2023-09-18,31.6,24.6,2.1,23.1,31.6,31.5,32.0,25.1,32.614285714285714,6.5,6.5,9,261
2023-09-19,33.0,24.6,0.2,11.5,31.6,31.6,31.5,24.6,32.542857142857144,7.0,2.1,9,262
2023-09-20,33.0,25.5,0.9,9.2,33.0,31.6,31.6,24.6,32.5,8.399999999999999,0.2,9,263
2023-09-21,33.5,26.0,2.6,22.0,33.0,33.0,31.6,25.5,32.4,7.5,0.9,9,264
2023-09-22,33.2,25.2,0.3,10.5,33.5,33.0,33.0,26.0,32.31428571428572,7.5,2.6,9,265
2023-09-23,32.8,25.6,1.4,13.7,33.2,33.5,33.0,25.2,32.48571428571429,8.000000000000004,0.3,9,266
2023-09-24,32.8,25.3,0.9,14.8,32.8,33.2,33.5,25.6,32.67142857142857,7.199999999999996,1.4,9,267
2023-09-25,32.9,24.5,0.2,9.4,32.8,32.8,33.2,25.3,32.84285714285714,7.4999999999999964,0.9,9,268
2023-09-26,32.9,24.9,0.2,9.4,32.9,32.8,32.8,24.5,33.028571428571425,8.399999999999999,0.2,9,269
2023-09-27,33.3,23.3,0.0,14.0,32.9,32.9,32.8,24.9,33.01428571428571,8.0,0.2,9,270
2023-09-28,33.0,20.5,0.0,12.9,33.3,32.9,32.9,23.3,33.05714285714286,9.999999999999996,0.0,9,271
2023-09-29,33.2,20.4,0.0,9.7,33.0,33.3,32.9,20.5,32.98571428571428,12.5,0.0,9,272
2023-09-30,34.8,22.8,0.0,17.6,33.2,33.0,33.3,20.4,32.98571428571429,12.800000000000004,0.0,9,273
2023-10-01,34.5,21.3,0.0,19.5,34.8,33.2,33.0,22.8,33.271428571428565,11.999999999999996,0.0,10,274
2023-10-02,33.8,20.1,0.0,19.9,34.5,34.8,33.2,21.3,33.51428571428571,13.2,0.0,10,275
2023-10-03,33.8,20.0,0.0,23.4,33.8,34.5,34.8,20.1,33.642857142857146,13.699999999999996,0.0,10,276
2023-10-04,33.8,18.9,0.0,21.1,33.8,33.8,34.5,20.0,33.771428571428565,13.799999999999997,0.0,10,277
2023-10-05,34.2,19.9,0.0,16.4,33.8,33.8,33.8,18.9,33.84285714285714,14.899999999999999,0.0,10,278
2023-10-06,35.2,19.9,0.0,13.7,34.2,33.8,33.8,19.9,34.01428571428571,14.300000000000004,0.0,10,279
2023-10-07,35.0,21.5,0.0,14.4,35.2,34.2,33.8,19.9,34.3,15.300000000000004,0.0,10,280
2023-10-08,35.2,24.0,0.0,14.9,35.0,35.2,34.2,21.5,34.32857142857143,13.5,0.0,10,281
2023-10-09,35.2,24.5,0.0,16.7,35.2,35.0,35.2,24.0,34.42857142857143,11.200000000000003,0.0,10,282
2023-10-10,33.5,24.4,2.5,13.1,35.2,35.2,35.0,24.5,34.628571428571426,10.700000000000003,0.0,10,283
2023-10-11,33.7,21.2,0.0,15.5,33.5,35.2,35.2,24.4,34.58571428571429,9.100000000000001,2.5,10,284
2023-10-12,33.2,18.9,0.0,14.3,33.7,33.5,35.2,21.2,34.57142857142857,12.500000000000004,0.0,10,285
2023-10-13,34.7,20.2,0.0,13.4,33.2,33.7,33.5,18.9,34.42857142857143,14.300000000000004,0.0,10,286
2023-10-14,35.0,21.5,0.0,16.1,34.7,33.2,33.7,20.2,34.357142857142854,14.500000000000004,0.0,10,287
2023-10-15,33.7,22.3,0.1,15.6,35.0,34.7,33.2,21.5,34.357142857142854,13.5,0.0,10,288
2023-10-16,29.0,19.8,9.9,27.6,33.7,35.0,34.7,22.3,34.142857142857146,11.400000000000002,0.1,10,289
2023-10-17,28.6,18.2,3.3,13.5,29.0,33.7,35.0,19.8,33.25714285714286,9.2,9.9,10,290
2023-10-18,29.0,17.1,0.0,14.7,28.6,29.0,33.7,18.2,32.55714285714286,10.400000000000002,3.3,10,291
2023-10-19,28.5,17.0,0.0,13.2,29.0,28.6,29.0,17.1,31.88571428571429,11.899999999999999,0.0,10,292
2023-10-20,29.1,17.0,0.0,9.9,28.5,29.0,28.6,17.0,31.214285714285715,11.5,0.0,10,293
2023-10-21,29.6,16.7,0.0,9.8,29.1,28.5,29.0,17.0,30.414285714285715,12.100000000000001,0.0,10,294
2023-10-22,30.4,17.0,0.0,10.8,29.6,29.1,28.5,16.7,29.642857142857142,12.900000000000002,0.0,10,295
2023-10-23,29.7,17.5,0.0,11.4,30.4,29.6,29.1,17.0,29.17142857142857,13.399999999999999,0.0,10,296
2023-10-24,30.5,17.6,0.0,11.0,29.7,30.4,29.6,17.5,29.271428571428572,12.2,0.0,10,297
2023-10-25,30.6,17.0,0.0,14.6,30.5,29.7,30.4,17.6,29.542857142857144,12.899999999999999,0.0,10,298
2023-10-26,30.5,16.9,0.0,13.0,30.6,30.5,29.7,17.0,29.771428571428572,13.600000000000001,0.0,10,299
2023-10-27,30.4,16.6,0.0,11.9,30.5,30.6,30.5,16.9,30.057142857142857,13.600000000000001,0.0,10,300
2023-10-28,30.0,18.5,0.0,10.0,30.4,30.5,30.6,16.6,30.242857142857144,13.799999999999997,0.0,10,301
2023-10-29,31.4,17.8,0.0,9.3,30.0,30.4,30.5,18.5,30.300000000000004,11.5,0.0,10,302
2023-10-30,31.7,17.5,0.0,10.7,31.4,30.0,30.4,17.8,30.442857142857143,13.599999999999998,0.0,10,303
2023-10-31,31.0,18.5,0.0,8.9,31.7,31.4,30.0,17.5,30.728571428571428,14.2,0.0,10,304
2023-11-01,30.5,18.8,0.0,10.8,31.0,31.7,31.4,18.5,30.8,12.5,0.0,11,305
2023-11-02,30.2,19.0,0.0,10.5,30.5,31.0,31.7,18.8,30.785714285714285,11.7,0.0,11,306
2023-11-03,28.5,17.8,1.1,16.8,30.2,30.5,31.0,19.0,30.74285714285714,11.2,0.0,11,307
2023-11-04,29.6,15.9,0.0,16.0,28.5,30.2,30.5,17.8,30.471428571428568,10.7,1.1,11,308
2023-11-05,29.6,16.8,0.0,11.3,29.6,28.5,30.2,15.9,30.41428571428571,13.700000000000001,0.0,11,309
2023-11-06,29.5,15.1,0.0,11.4,29.6,29.6,28.5,16.8,30.157142857142862,12.8,0.0,11,310
2023-11-07,30.1,16.3,0.0,11.4,29.5,29.6,29.6,15.1,29.842857142857145,14.4,0.0,11,311
2023-11-08,29.5,16.8,0.0,10.3,30.1,29.5,29.6,16.3,29.714285714285715,13.8,0.0,11,312
2023-11-09,29.2,16.9,0.0,10.3,29.5,30.1,29.5,16.8,29.571428571428573,12.7,0.0,11,313
2023-11-10,26.4,16.1,2.9,19.5,29.2,29.5,30.1,16.9,29.428571428571427,12.3,0.0,11,314
